1026705	[100007850]
1026712	[100005456, 100005456, 100010797]
1026718	[100005456, 100006997, 100005456, 100003477, 100008318, 100003285]
1026720	[100006364]
1026725	[100000711, 100000711, 100010562, 100010256]
1026729	[100010256, 100010562]
1026737	[100011127, 100009004, 100003285, 100011808, 100011127]
1026743	[100011201, 100008799, 100008801]
1026744	[100011127, 100007118, 100011127, 100008518]
1026748	[100010125, 100003285]
1026749	[100009876, 100009611]
1026750	[100005544]
1026753	[100003285, 100010125]
1026768	[100007518]
1026779	[100011127, 100011127, 100009691]
1026780	[100010858, 100008801, 100008518]
1026782	[100005287, 100005287, 100003947, 100008801]
1026784	[100008518, 100011127]
1026786	[100008801, 100007330, 100010777, 100010777, 100009091]
1026789	[100005287]
1026795	[100010858]
1026797	[100010915, 100008801]
10268	[100005918, 100003654, 100003654]
1026801	[100010915]
1026807	[100006997, 100011546, 100011280]
1026810	[100006697, 100011280, 100011127]
1026821	[100008518, 100011693]
1026822	[100011546]
1026826	[100011127, 100011280, 100008871]
1026832	[100005690, 100000457, 100001085, 100009691, 100008283, 100005500, 100003285, 100008881, 100003285, 100008281, 100009873]
1026834	[100003285]
1026835	[100010542]
1026837	[100027424, 100002876]
1026843	[100003285]
1026846	[100001264, 100010420, 100000573, 100008094, 100006697, 100011808, 100010506, 100001264, 100008955]
1026848	[100005606]
1026849	[100001264, 100010420]
1026857	[100001264, 100008955]
1026858	[100000616, 100005606]
1026863	[100009744, 100011280, 100011127, 100010260]
1026868	[100011808, 100006697, 100004682, 100011808, 100010581, 100012005, 100007518, 100005409, 100001264]
1026882	[100011808, 100011812]
1026888	[100011127]
1026892	[100009744, 100011127, 100010627]
1026893	[100010351, 100009281, 100008801]
1026902	[100008871, 100010542]
1026905	[100008871, 100011280, 100001316, 100011714]
1026907	[100027424, 100007518, 100010945, 100007039]
1026910	[100010542, 100010542, 100008871]
1026911	[100027424, 100010523, 100003706, 100007518, 100007518]
1026916	[100009371, 100009764, 100002811, 100010125, 100006697, 100009886, 100003931, 100010520, 100007518, 100010753, 100005690, 100009677]
1026917	[100003459, 100007381]
1026921	[100009020, 100001500, 100007518]
1026922	[100001500, 100007518]
1026924	[100006697, 100004419, 100009552, 100005027, 100010618, 100011377, 100010351, 100008878, 100011845, 100009552, 100001264, 100004419, 100002715, 100006192]
1026928	[100008409, 100008790, 100008409, 100001199, 100009971]
1026929	[100011280]
1026937	[100005854]
1026938	[100003285, 100011167]
1026940	[100010338, 100010792, 100007206, 100009498]
1026948	[100006697]
1026951	[100009823, 100011764, 100008353]
1026952	[100011713, 100008518, 100008518]
1026956	[100011713, 100011713]
1026960	[100005599, 100004100]
1026961	[100010646]
1026963	[100009691]
1026968	[100005027, 100008518, 100010536]
1026971	[100003847, 100010351]
1026972	[100009094, 100006697, 100003285, 100000886, 100000886]
1026977	[100011683, 100004419, 100001264]
1026978	[100011713, 100011713]
1026982	[100009886, 100006697, 100071633, 100010125, 100010125]
1026983	[100004230, 100011109]
1026990	[100003847]
1026991	[100011713]
1026999	[100006883]
10270	[100002400, 100006976, 100005918, 100003721]
1027003	[100011713, 100011713]
1027005	[100009828, 100005409]
1027006	[100010528, 100010542, 100010528]
1027007	[100004901, 100001085]
1027008	[100011370, 100011370, 100004995, 100011370, 100001085, 100010705, 100004306, 100011370, 100005606, 100006697, 100010705, 100011370, 100003582]
1027010	[100004901]
1027013	[100011704]
1027022	[100010756, 100001085]
1027024	[100004419]
1027026	[100001830, 100010897, 100010473]
1027029	[100011939, 100010473, 100010473]
1027030	[100001830]
1027034	[100010855]
1027035	[100009371, 100009371]
1027038	[100001386]
1027042	[100006997, 100010351, 100000048, 100000048]
1027043	[100001085]
1027044	[100008094]
1027045	[100006697]
1027049	[100005606, 100006697]
1027078	[100009371, 100011227, 100011469, 100010805, 100010325]
1027081	[100010473, 100009371]
1027085	[100004419, 100010938, 100009552, 100001264]
1027087	[100011693]
1027088	[100008353, 100009371, 100009942, 100009371]
1027090	[100011380]
1027098	[100009753, 100001057]
10271	[100003721, 100008086, 100008086, 100000196, 100003551]
1027104	[100011435, 100008518, 100010256, 100003285, 100006697, 100009970, 100009886, 100011435, 100011435, 100006697, 100004140, 100011435]
1027106	[100011435]
1027108	[100011527, 100003459, 100000874, 100009935]
1027113	[100011435]
1027125	[100009091, 100003459, 100009270]
1027126	[100009270]
1027129	[100003459, 100009270]
1027130	[100011812, 100010581]
1027134	[100009663, 100009757, 100011744, 100010910]
1027135	[100010313, 100010313]
1027137	[100011599]
1027138	[100010910]
1027141	[100009970, 100011585]
1027142	[100011435]
1027144	[100009970]
1027145	[100011312, 100009550, 100008715, 100011482, 100008518, 100006484]
1027147	[100004995, 100010440, 100001199, 100011585]
1027148	[100010329, 100010329, 100027424]
1027151	[100008518, 100003947, 100003947]
1027155	[100010971]
1027157	[100009008, 100005520, 100005520, 100010835, 100010805, 100009008]
1027158	[100010805, 100008179, 100010805, 100008518, 100008179, 100008179, 100008179]
1027160	[100005520]
1027164	[100011202, 100011127, 100011435, 100011585, 100008518]
1027166	[100004954, 100009970]
1027167	[100004995]
1027170	[100008518]
1027171	[100001085, 100011202]
1027177	[100009008, 100005520]
1027182	[100008518]
1027185	[100004954]
1027192	[100009571, 100010805, 100010505]
1027200	[100027424, 100005330]
1027202	[100010805, 100007368, 100009571]
1027205	[100007368, 100010805]
1027207	[100010805, 100007368, 100009571, 100011550, 100009377]
1027209	[100008701, 100005330]
1027211	[100003459, 100005330, 100006204]
1027218	[100006204, 100005330]
1027220	[100006997, 100009938, 100009938, 100009971, 100010805]
1027222	[100006204]
1027223	[100010805, 100009938, 100009938]
1027232	[100009751]
1027235	[100006997, 100006697]
1027237	[100001264, 100010420]
1027239	[100009875, 100005263, 100000594, 100009021, 100006997, 100005854, 100010791]
1027244	[100010791]
1027247	[100010791, 100009371, 100008094, 100009091, 100008716, 100002260]
1027250	[100008410, 100008410, 100010805, 100008410, 100008518]
1027254	[100003947, 100008094]
1027256	[100010050, 100008094, 100000632]
1027257	[100010805, 100011550, 100010805]
1027262	[100005520, 100010805, 100004230, 100008375, 100005520]
1027264	[100010910, 100002372, 100005409]
1027267	[100002372, 100003856]
1027277	[100010791, 100009596]
1027281	[100009596]
1027285	[100000725, 100004100]
1027287	[100011585]
1027290	[100010805]
1027291	[100011562, 100002372, 100008518, 100009728]
1027293	[100002224]
1027294	[100008518, 100008518, 100007073]
1027296	[100001985, 100010050]
1027298	[100000719, 100008052, 100009449, 100009938, 100000090, 100008097, 100010803, 100010777, 100009902, 100009796, 100007518, 100010596, 100009021, 100005819, 100006554, 100005915, 100009006, 100010179, 100007912, 100003856, 100009281, 100011624, 100010789, 100008717, 100006204, 100006592, 100008613, 100009680, 100011809, 100011604, 100008734, 100007518, 100007518, 100008945, 100002224, 100009438]
1027304	[100001358, 100010805, 100008375, 100005520]
1027306	[100007263]
1027314	[100009728, 100007263, 100010534, 100010917, 100011620, 100000446, 100008426, 100006554, 100009574, 100010520, 100003931, 100011614, 100002980, 100002202, 100002811, 100011709, 100009828]
1027315	[100000242, 100006997, 100010655, 100005599, 100002202, 100003856, 100000090, 100011225, 100006997, 100002202, 100007263, 100008860, 100003371, 100010119, 100009611, 100006820]
1027316	[100003947, 100011421, 100009875, 100002202]
1027324	[100006364, 100008918, 100005599, 100010764, 100002202, 100009021, 100007518, 100006554, 100006364]
1027326	[100002202, 100011559, 100002224]
1027332	[100008860, 100003236, 100005166, 100003947, 100010764, 100002617, 100010573, 100010803, 100008736, 100011706, 100003236, 100003459, 100009438, 100011693, 100003856, 100002320]
1027337	[100009801]
1027338	[100002202, 100002317, 100007667]
1027340	[100008787, 100002202]
1027341	[100002317]
1027348	[100009488, 100009488]
1027349	[100008717, 100010119]
1027350	[100007263]
1027353	[100003947, 100007263]
1027354	[100003176, 100010505, 100010630]
1027356	[100010803]
1027358	[100003831, 100004419, 100010917, 100010917, 100009970, 100003038, 100011052, 100009269]
1027359	[100000194, 100011706]
1027362	[100003947, 100010803]
1027367	[100008287, 100010630, 100005452]
1027371	[100006997, 100002617, 100002199]
1027375	[100011060]
1027377	[100009438]
1027378	[100011705, 100010340]
1027382	[100002317, 100003859, 100010805, 100002202]
1027384	[100012109, 100027424, 100012109]
1027387	[100010630]
1027388	[100010351]
1027393	[100009970, 100002199, 100008717]
1027395	[100008883, 100007159, 100011010, 100006364, 100011711, 100008518, 100011010, 100008097, 100004810, 100006532, 100010689, 100010473, 100008375, 100011201, 100011233, 100007263, 100008729, 100008717, 100011709, 100006364, 100011710, 100009574, 100008409, 100010789, 100002202, 100010938, 100007159, 100007263, 100002202]
1027400	[100006749, 100011709]
1027401	[100005693, 100011584, 100011363, 100010938, 100011659, 100005048, 100011619, 100007659, 100007659, 100010803, 100008052, 100008375, 100011572, 100007659, 100004419, 100010738, 100003856, 100003285, 100011116, 100006381, 100008822, 100011657, 100003236, 100010764, 100009838, 100000062, 100010440, 100007518, 100008097, 100002617, 100005147, 100010875, 100007159, 100005533, 100008956, 100010973, 100004637, 100000092, 100011715, 100011814, 100011708, 100011599, 100002303, 100007946, 100011707, 100011159, 100010803, 100009541, 100010798, 100010966, 100011052, 100007850, 100009490, 100011014, 100008518, 100008860, 100001830, 100011552, 100009269, 100009821, 100011118, 100001500, 100011712, 100010803, 100009983, 100007124, 100001231, 100011556, 100008735]
1027405	[100009438, 100009970, 100003236, 100009438]
1027406	[100004810]
1027407	[100008375, 100010938, 100009970]
1027410	[100009438, 100003236]
1027411	[100002199, 100002617]
1027416	[100009970, 100010803]
1027418	[100010938, 100010945, 100010803]
1027422	[100009091]
1027426	[100007667, 100002317]
1027431	[100010938]
1027435	[100010803, 100010938, 100009541]
1027440	[100009882, 100009796, 100008136, 100007730, 100009796, 100011221, 100000693, 100002325, 100011082, 100000165, 100007464, 100010973, 100007263, 100009938, 100008735, 100009004, 100011807, 100009370, 100009823, 100000092, 100001059, 100009744, 100009513, 100002980, 100010706, 100005456, 100007159, 100002202, 100009679, 100007518, 100001059, 100009219, 100010351, 100008516, 100009137, 100006519, 100009508, 100000090, 100007011, 100010125, 100010045, 100008815, 100009983, 100000725, 100009691, 100003856, 100007518, 100009508, 100011657, 100006997, 100010520, 100004725, 100007730, 100009059, 100011335, 100011573, 100005599, 100011335, 100005329, 100010693, 100009876, 100010058, 100007263, 100003468, 100009508, 100005329, 100004810, 100011657, 100011985, 100009938, 100010795, 100008409, 100002203, 100004903, 100009876, 100010706, 100006448, 100006339, 100011436, 100009276, 100007727, 100010600, 100009764, 100007263, 100009448, 100008287, 100009449, 100001264, 100007124, 100011985, 100010534, 100007518, 100009869, 100005427, 100011984, 100009938, 100000090, 100005886, 100009370]
1027442	[100009091, 100008353]
1027444	[100011325]
1027452	[100011301, 100002811, 100011380, 100001730, 100006554]
1027459	[100009438, 100006204, 100009438, 100010803]
1027463	[100004682, 100007518]
1027464	[100010798, 100006204, 100009970]
1027468	[100009993, 100002199, 100006997, 100011624]
1027485	[100005965, 100009942]
1027488	[100010966]
1027490	[100008945, 100011624]
1027495	[100003236, 100007518, 100010803, 100006339]
1027508	[100011624, 100006554]
1027509	[100007518, 100003459, 100003856, 100009101, 100011554, 100007159, 100009091, 100007518, 100010803, 100003236, 100008052, 100011825, 100010351, 100002317, 100005419, 100009514, 100010923, 100008736, 100011584, 100009838, 100010715, 100011189, 100002828, 100007850, 100009449, 100011599, 100005048, 100005838]
1027516	[100011582, 100009970, 100010764, 100003856, 100009821, 100010177, 100009821, 100000090, 100008956, 100007518]
1027517	[100007518, 100011227]
1027519	[100007263, 100007263]
1027526	[100011090, 100005886]
1027529	[100009514]
1027533	[100008881, 100009515, 100008948, 100010860, 100010520, 100011782, 100010897, 100011822, 100004293, 100006644, 100011188, 100008094, 100009998, 100010945, 100005027, 100008518, 100011831, 100027424, 100011280, 100007850]
1027540	[100010803, 100006364]
1027542	[100002317]
1027547	[100009514]
1027555	[100007263, 100007263, 100007263]
1027556	[100002317]
1027562	[100011410]
1027564	[100005934, 100011574]
1027568	[100011568, 100011571]
1027569	[100004637, 100010325, 100000573]
1027573	[100010124, 100010946]
1027575	[100007263]
1027577	[100009091, 100006697, 100012109]
1027583	[100009091]
1027585	[100011325]
1027586	[100011410]
1027587	[100005533, 100009490, 100007850, 100007850, 100009970, 100002317, 100007850, 100002317]
1027592	[100011809]
1027595	[100010990]
1027598	[100010351, 100010358]
1027599	[100007263, 100007518, 100006997, 100002980]
1027608	[100010340, 100008518, 100008518, 100011744, 100006320, 100006997, 100007263]
1027613	[100027424, 100002126]
1027619	[100002126, 100027424, 100002126, 100027424, 100027424, 100002126]
1027620	[100003459]
1027628	[100011570]
1027629	[100011569, 100011569]
1027632	[100001041, 100008094, 100010929, 100005236, 100009091]
1027636	[100009371]
1027646	[100002876, 100010542]
1027659	[100002477, 100010732, 100011557]
1027661	[100011764, 100011764]
1027666	[100010101, 100007518]
1027668	[100008878]
1027670	[100011557, 100003285, 100011557]
1027672	[100004223]
1027675	[100010351]
1027676	[100010175, 100003706, 100003706, 100010938]
1027680	[100010175, 100027424, 100010175]
1027681	[100008287, 100010562, 100003459]
1027685	[100010562]
1027688	[100009993, 100009993, 100010351, 100010351]
1027690	[100010351, 100009004, 100011119]
1027696	[100005886, 100011585, 100009004, 100011554]
1027697	[100002126, 100002126, 100009004]
1027699	[100006539, 100009016, 100009016, 100010897]
1027705	[100002317]
1027708	[100008287, 100010562, 100008287]
1027711	[100010777, 100009016]
1027713	[100006626, 100011871, 100009677, 100003669, 100010175, 100003706]
1027715	[100011301, 100010420, 100010351, 100010059, 100004810, 100011624, 100005287, 100010059]
1027717	[100003831, 100010715]
1027721	[100009553]
1027726	[100008287, 100011619, 100010805, 100003759, 100010857, 100008287, 100002260, 100011619]
1027728	[100008287]
1027729	[100009912, 100010897]
1027741	[100002260, 100008735]
1027742	[100010604]
1027744	[100008287]
1027747	[100011624]
1027749	[100002792, 100009753, 100011624, 100009101, 100004399]
1027755	[100011659]
1027756	[100009855, 100004682, 100010542, 100011585, 100010630, 100007518, 100009663, 100010630, 100011046, 100004682, 100004682, 100004682, 100008880, 100009970, 100004682]
1027758	[100009993, 100005915]
1027759	[100003038]
1027762	[100010483, 100010929, 100008518, 100008094, 100011764, 100010792, 100000446, 100003931, 100009855, 100012109, 100010351, 100011812, 100011358, 100011046, 100010929]
1027766	[100010125, 100008518]
1027767	[100005533, 100008518]
1027770	[100005533]
1027771	[100008409, 100010749]
1027773	[100005533]
1027776	[100005533, 100009490, 100007659, 100010738]
1027777	[100009137]
1027778	[100005915]
1027782	[100010929, 100009970]
1027785	[100010897, 100010803, 100009448]
1027787	[100010743, 100010743, 100010897]
1027788	[100011624]
1027790	[100006007]
1027792	[100009516, 100006883, 100011117, 100009516]
1027793	[100009277, 100008518]
1027794	[100011718, 100006470, 100000453, 100009873, 100009949, 100010803, 100011117, 100010791, 100011923, 100010753, 100002320, 100004656, 100010764, 100009873, 100007632, 100002320, 100009664, 100009607]
10278	[100000461, 100008240]
1027801	[100010542]
1027802	[100011572, 100007659]
1027807	[100027424]
1027813	[100008516]
1027814	[100004678, 100009823, 100009913, 100008518]
1027815	[100010351]
1027822	[100005533, 100011814, 100005533, 100011814, 100009970, 100009970, 100005533, 100009970]
1027824	[100002876, 100010736, 100005330, 100011055, 100010897]
1027836	[100008518, 100011963, 100010516, 100010897, 100011370]
1027839	[100008094]
1027840	[100003285, 100000457]
1027847	[100011554]
1027851	[100007518]
1027856	[100011814, 100011046]
1027862	[100011046]
1027863	[100008518, 100010855, 100010855]
1027865	[100010805, 100008518, 100001358, 100009219, 100005262, 100008805]
1027866	[100027424]
1027867	[100010351, 100006484, 100009004]
1027869	[100011585, 100008880, 100004682]
1027883	[100011701, 100008518]
1027888	[100009693]
1027892	[100011701]
1027894	[100007381, 100009949, 100009949, 100010791, 100010791, 100001468, 100009751]
10279	[100007241]
1027902	[100003706, 100010525]
1027903	[100010938, 100007381, 100010770]
1027904	[100010241, 100010901]
1027913	[100010720]
1027915	[100007659]
1027917	[100000315, 100007518, 100010791, 100010897]
1027919	[100011619]
1027922	[100011046, 100011046, 100004682, 100004682, 100004682, 100010791]
1027927	[100000315, 100010897]
1027930	[100005027, 100010420]
1027937	[100007659, 100011814, 100011052, 100011052]
1027938	[100002303, 100007659]
1027944	[100007659, 100008956, 100005533, 100008956, 100008956, 100008956, 100006532]
1027950	[100001712, 100027424, 100009008]
1027957	[100009884, 100009884, 100009596, 100009671, 100006539, 100012022]
1027965	[100006803, 100009970, 100006803]
1027968	[100009008, 100008880, 100000573]
1027969	[100002260]
1027978	[100005262, 100010805]
1027980	[100027424, 100009751]
1027982	[100006470]
1027985	[100001712, 100010791, 100009970]
1027986	[100011809, 100008734]
1027990	[100007518, 100007518, 100008930]
1027993	[100009949, 100009949, 100001468]
1027996	[100009949]
1027998	[100009751, 100027424, 100027424, 100010938, 100009751]
1028003	[100011046, 100004682, 100009970, 100004682]
1028006	[100010183, 100009821]
1028009	[100011800, 100009942]
1028010	[100010183, 100009821]
1028012	[100009451, 100006192, 100009008, 100009970]
1028013	[100005027, 100005027, 100009875, 100010581]
1028018	[100008318]
1028021	[100010791, 100027424, 100008518, 100010938, 100009970]
1028023	[100010420, 100010791]
1028024	[100010791, 100010420, 100010420]
1028029	[100009971, 100011713, 100007518, 100004725, 100006192, 100011270, 100011812, 100008946, 100002260, 100000062, 100011820, 100007518, 100011800, 100009876, 100011585, 100011738, 100011825, 100010969, 100011082, 100000616, 100002616, 100004995, 100005330, 100007122, 100011082, 100004306, 100011800, 100010705, 100010523, 100008717, 100007489, 100009691, 100008929, 100002337, 100009693, 100011082, 100006440, 100003018, 100010618, 100010990, 100009998, 100011812, 100008801, 100000616, 100000315, 100011513, 100010791, 100011585, 100009755, 100009876, 100009876, 100008229, 100011513, 100011520, 100010855, 100005533, 100010855, 100011713, 100004492, 100011410, 100005330, 100011849, 100002337, 100011648, 100009371, 100011133, 100010618, 100005533, 100009884]
1028040	[100005409]
1028046	[100009008, 100001085, 100002260, 100008318, 100010520]
1028050	[100008518, 100010953]
1028054	[100010241, 100010901]
1028055	[100010803, 100009884, 100007850, 100007122, 100000315, 100009998, 100004678, 100009884, 100006539]
1028061	[100009884]
1028064	[100009884]
1028065	[100010901]
1028068	[100010791]
1028070	[100009998, 100008956, 100002876, 100010791]
1028074	[100001085]
1028076	[100005330, 100004646, 100011714, 100010705, 100010976, 100011809, 100009942, 100005409]
1028079	[100010630]
1028081	[100009753]
1028086	[100004682]
1028088	[100010938]
1028089	[100010336, 100011853, 100007850]
1028091	[100009821, 100009821]
1028097	[100011069, 100008880, 100005690]
1028098	[100008318]
1028107	[100009970, 100010505]
1028112	[100009451, 100009277, 100011280, 100005690, 100010897]
1028115	[100009803]
1028116	[100002202, 100009008]
1028117	[100010875]
1028120	[100008094]
1028124	[100010897]
1028126	[100008353, 100011713]
1028130	[100000725]
1028133	[100027424]
1028140	[100010508, 100010843, 100011634, 100010581]
1028141	[100006192]
1028142	[100009855, 100011100, 100002616]
1028144	[100011713]
1028151	[100009557, 100011575]
1028152	[100002005, 100007016, 100009751, 100002989, 100009087, 100012004, 100011553, 100002005, 100009451, 100009671, 100000573, 100012109, 100011280, 100010803]
1028153	[100011659]
1028155	[100010630, 100012004, 100009451, 100012109, 100002005, 100012109]
1028158	[100012109, 100011280, 100009451]
1028159	[100009927, 100009927]
1028165	[100006192, 100004682, 100012109]
1028167	[100010630, 100003847, 100002260, 100010630]
1028171	[100002989]
1028174	[100011585, 100003847, 100004646, 100001468]
1028176	[100008094, 100027424, 100011046, 100010351, 100027424, 100008518, 100008518]
1028182	[100009557]
1028188	[100010426]
1028191	[100000457, 100005713, 100027424, 100010417]
1028194	[100012109, 100009451, 100002989, 100002989, 100012109]
1028197	[100027424, 100005713, 100005713, 100027424, 100027424]
1028198	[100011046, 100001264]
10282	[100000461, 100006115, 100008227, 100005918]
1028201	[100011124]
1028202	[100011585]
1028204	[100003847, 100004646]
1028205	[100010417, 100010417, 100027424]
1028220	[100005409, 100005048, 100010797, 100005048, 100006877]
1028222	[100006697, 100008094]
1028223	[100011557, 100011557, 100002202]
1028233	[100003285, 100010552, 100009027, 100010552, 100003285, 100003569]
1028235	[100027424, 100010351, 100011585]
1028240	[100006697, 100001358, 100011585, 100011593, 100010244, 100010106, 100011812, 100008518, 100002317, 100005236]
1028241	[100005409, 100005048]
1028242	[100006877, 100005048, 100005048, 100006877]
1028244	[100009270, 100009691, 100010791]
1028249	[100007946, 100011812]
1028254	[100004230, 100010417, 100012109, 100009670, 100009451, 100009760]
1028257	[100010976]
1028263	[100027424, 100009230, 100011585, 100007159]
1028264	[100003847, 100011585, 100004646, 100011585]
1028267	[100010791, 100010562]
1028269	[100011585, 100011585, 100011585, 100008518, 100006697, 100008518]
1028277	[100011585]
1028282	[100010929]
1028284	[100011599, 100009083, 100010805]
1028285	[100010183, 100011464]
1028287	[100009371]
1028289	[100010523, 100011109]
1028295	[100010321]
1028297	[100008518]
10283	[100006115]
1028301	[100006539, 100009883, 100011800, 100010520, 100009691, 100000062, 100011800]
1028303	[100027424, 100010168]
1028305	[100010168, 100010683, 100011651]
1028307	[100010683, 100010505, 100011814]
1028308	[100006470]
1028309	[100011585, 100011850, 100006908, 100008883, 100010106, 100010050, 100006908]
1028310	[100008783]
1028313	[100008783, 100009371, 100008783, 100000573, 100010732]
1028314	[100010976, 100008844, 100011497, 100006381, 100010797]
1028315	[100009607, 100011718, 100006470]
1028316	[100010106, 100001199, 100004223, 100009942, 100009940, 100005815, 100010777, 100000933, 100011585]
1028321	[100008518]
1028322	[100002876, 100011714, 100008094, 100002876]
1028323	[100011585, 100009008]
1028324	[100005886, 100010929, 100011046]
1028326	[100001059, 100008518, 100001059]
1028327	[100011650, 100011718, 100009607]
1028328	[100011377, 100000062, 100007850, 100001308]
1028331	[100012109, 100009607, 100007632, 100010420, 100009607]
1028335	[100010358, 100010936]
1028339	[100006192, 100006192, 100008801, 100008801]
1028341	[100009998, 100011814, 100004630]
1028352	[100010791, 100009230, 100011551]
1028356	[100009448, 100010791, 100010732]
1028358	[100010732]
1028362	[100010791, 100007701, 100008801, 100007701]
1028363	[100010791, 100009448]
1028370	[100010791, 100010791, 100010732]
1028384	[100008783]
1028385	[100012109, 100012109, 100012109, 100009670, 100009670]
1028386	[100005886, 100005886, 100011628, 100008860, 100005886, 100011628]
1028391	[100005886, 100005886, 100011046]
1028393	[100010978, 100005599]
1028394	[100010978]
1028401	[100010317, 100005815, 100005048, 100008281, 100003856]
1028402	[100005048]
1028412	[100010897, 100008783]
1028417	[100010601, 100003038, 100003038]
1028419	[100001500, 100001500]
1028425	[100005048, 100010791, 100005048, 100010329]
1028427	[100010056]
1028428	[100004995, 100006532]
1028429	[100009693, 100011812, 100010420]
1028433	[100001264, 100010938]
1028444	[100011845, 100010855, 100000573, 100009024]
1028446	[100010791, 100009671]
1028447	[100006192]
1028449	[100010791]
1028451	[100010440]
1028460	[100005520, 100010791]
1028465	[100009371]
1028469	[100000457, 100011153]
1028474	[100004995]
1028477	[100010854, 100011354, 100005330, 100010910, 100010910, 100010118, 100010351, 100000090, 100011814, 100006204]
1028478	[100010845]
1028480	[100009451, 100009751]
1028482	[100011280, 100009671]
1028485	[100002005]
1028486	[100000886, 100000886, 100011749]
1028489	[100007850, 100007106]
1028492	[100007106]
1028493	[100011384]
1028496	[100002337, 100010440]
1028498	[100008572, 100008572, 100008572, 100010791, 100008572]
1028502	[100010843]
1028507	[100010791]
1028513	[100004995]
1028517	[100008318, 100010186, 100009451]
1028523	[100009230]
1028525	[100008318, 100010125, 100009942, 100000457, 100003856]
1028526	[100009876]
1028529	[100010186]
1028534	[100011696]
1028537	[100009855, 100010946, 100010801]
1028543	[100006204]
1028545	[100000157, 100010353]
1028546	[100008318, 100011812]
1028548	[100008518, 100006204, 100010353]
1028554	[100006204, 100001057]
1028557	[100010417, 100002005]
1028563	[100010505, 100003947]
1028564	[100000573]
1028568	[100000446]
1028569	[100008869, 100008869]
1028572	[100010353]
1028573	[100011694, 100006204, 100010910, 100005533, 100005533, 100005599]
1028575	[100006455, 100009674, 100001041, 100006455, 100009942]
1028579	[100006204, 100005533, 100011800, 100010618, 100005533, 100005533, 100010910, 100006204, 100012109]
1028582	[100011339, 100011326, 100010753, 100011805, 100009451, 100008712, 100000616, 100000360, 100009279, 100004223, 100009777, 100011836, 100010507, 100011469, 100007871, 100011046, 100006484, 100007518, 100010058, 100010634, 100000725, 100005847, 100009027, 100011961, 100010985, 100010985, 100011961, 100011961, 100011998]
1028587	[100005886]
1028591	[100000886, 100008281, 100011354]
1028595	[100009942]
1028596	[100007118, 100010918, 100011814, 100010791, 100011691, 100008783, 100006388]
1028597	[100009942, 100011377, 100008997, 100010791, 100009677, 100010050]
1028601	[100008518, 100009279]
1028602	[100010984]
1028603	[100009691, 100011812]
1028604	[100000886, 100008281]
1028606	[100008518, 100011046]
1028610	[100011581, 100009828]
1028611	[100010855, 100011691]
1028612	[100009828]
1028615	[100006192, 100009371, 100002617]
1028624	[100008094]
1028628	[100006192]
1028631	[100010065, 100011691, 100000616, 100010238, 100006388, 100009630]
1028637	[100009876]
1028639	[100011067, 100011554, 100002876, 100000062, 100007310, 100011043, 100012046, 100001057, 100009566, 100010914, 100007534, 100010118, 100002876, 100006050, 100002667, 100009923, 100010319, 100010753, 100008861, 100011588, 100011153, 100011354, 100008229, 100005147, 100001085, 100009993, 100011075, 100000912, 100011800, 100010861, 100011814, 100010537, 100003285, 100011891, 100008859, 100009942, 100009691, 100010914, 100000457, 100010233, 100010233, 100002667, 100006703, 100010481, 100009942, 100010059, 100000687, 100008880, 100002876, 100008353, 100005147, 100001502, 100010995, 100009942, 100000616, 100009875, 100004981, 100001502, 100009021, 100001502, 100008790, 100006388, 100001502, 100001502, 100011166, 100011166, 100011493, 100011133, 100005815, 100005815, 100011133, 100005815, 100007118, 100008948, 100007249, 100009940, 100010788, 100004903, 100010125, 100002720, 100010753, 100011585, 100004492, 100010319, 100002876, 100010516, 100011853, 100009563, 100004157, 100006697, 100011968, 100010481, 100009158, 100003706, 100005708, 100000573, 100001085, 100009355, 100002876, 100000310, 100004492, 100006192, 100005879, 100009855, 100000062, 100007381, 100007327, 100010255, 100011127, 100001502, 100009021, 100004058, 100001500, 100009545, 100005147, 100005147, 100002798, 100008829, 100011354, 100009451, 100011762, 100011469, 100010910, 100004765, 100011679, 100002876, 100011853, 100005847, 100010351, 100003569, 100005815, 100009091, 100008094, 100005815, 100010990, 100010753, 100007518, 100011749, 100001264, 100010738, 100009935, 100003285, 100006614, 100001985, 100008094, 100009934, 100000083, 100009942, 100006192, 100006406, 100002590, 100000165, 100011377, 100011635, 100010118, 100011891]
1028640	[100009942]
1028641	[100001264, 100011744, 100010938, 100009855, 100010484, 100007124, 100000573, 100011469]
1028642	[100010936, 100011354, 100008094]
1028643	[100010753, 100000594]
1028644	[100009024, 100009024, 100001502]
1028645	[100010525, 100001264, 100004903, 100009545, 100008094, 100009942]
1028647	[100003569]
1028651	[100005575, 100001057, 100008094, 100008094, 100010650, 100009942]
1028652	[100009371]
1028653	[100010233, 100009024, 100008094, 100006746, 100008094, 100008281]
1028654	[100008518]
1028656	[100010233, 100010753, 100009573, 100011046, 100010481, 100004903, 100008281]
1028657	[100009371, 100008094]
1028659	[100010481, 100002715, 100002224, 100012005, 100008094, 100009371]
1028660	[100004142]
1028663	[100010050]
1028665	[100008518, 100000446, 100010953, 100008518, 100008094, 100011354]
1028666	[100007330, 100007330]
1028668	[100011805, 100011046]
1028672	[100009873, 100002792, 100009691, 100010353]
1028673	[100008094, 100010791]
1028675	[100008409, 100011354, 100011814, 100011814, 100011814, 100008409]
1028678	[100008094]
